0.06903807073831558,1
0.06972654908895493,1
0.03149833530187607,1
0.05496879667043686,1
0.03369288146495819,1
0.04511697217822075,1
0.041582461446523666,1
0.03386467322707176,1
0.045956917107105255,1
0.040629561990499496,1
0.023436129093170166,1
0.03757482022047043,1
0.02749907784163952,1
0.029364831745624542,1
0.03515227511525154,1
0.03095342218875885,1
0.04734067991375923,1
0.04245233163237572,1
0.032228123396635056,1
0.02591666951775551,1
0.04021349549293518,1
0.03200489282608032,1
0.05609245225787163,1
0.053505413234233856,1
0.05127788335084915,1
0.04424690455198288,1
0.02280510403215885,1
0.07298234105110168,1
0.05715665966272354,1
0.09084594994783401,1
0.061719074845314026,1
0.021532895043492317,1
0.057401202619075775,1
0.051269955933094025,1
0.06407530605792999,1
0.05689743906259537,1
0.025296006351709366,1
0.04906601458787918,1
0.04419441521167755,1
0.07352717220783234,1
0.03943464159965515,1
0.06945241987705231,1
0.025690382346510887,1
0.043087705969810486,1
0.05614133179187775,1
0.05709094554185867,1
0.08482317626476288,1
0.02622324973344803,1
0.05199642851948738,1
0.05293218791484833,1
0.12410829216241837,1
