0.034248530864715576,1
0.07961460947990417,1
0.05977677181363106,1
0.09303468465805054,1
0.06697127223014832,1
0.04657585918903351,1
0.07033870369195938,1
0.05296271666884422,1
0.0600719228386879,1
0.05383492261171341,1
0.05302459001541138,1
0.07420588284730911,1
0.07719893008470535,1
0.050639621913433075,1
0.07503527402877808,1
0.03599212318658829,1
0.04016336798667908,1
0.0728570818901062,1
0.05410220846533775,1
0.04287498816847801,1
0.053866978734731674,1
0.0645231157541275,1
0.06631176173686981,1
0.05423460528254509,1
0.08141772449016571,1
0.0483228899538517,1
0.08062344789505005,1
0.07052136957645416,1
0.052560701966285706,1
0.047237295657396317,1
0.08721551299095154,1
0.07038839161396027,1
0.06213674694299698,1
0.046459589153528214,1
0.0874376967549324,1
0.12270421534776688,1
0.0863264799118042,1
0.055328119546175,1
0.10200703889131546,1
0.07053185999393463,1
0.1028904840350151,1
0.09542527794837952,1
0.07760635018348694,1
0.08488011360168457,1
0.04432855173945427,1
0.06609736382961273,1
0.06901310384273529,1
0.07614247500896454,1
0.05142279714345932,1
0.07442808896303177,1
0.02441338449716568,1
