0.04781954735517502,1
0.03160275146365166,1
0.021555006504058838,1
0.02119223028421402,1
0.05103243514895439,1
0.05997485667467117,1
0.04358275979757309,1
0.042155370116233826,1
0.02078283578157425,1
0.03962789103388786,1
0.061503130942583084,1
0.03013370931148529,1
0.05148212984204292,1
0.0537523478269577,1
0.03103623352944851,1
0.045613422989845276,1
0.023578016087412834,1
0.05463286116719246,1
0.022595858201384544,1
0.04115955904126167,1
0.05466924235224724,1
0.022925574332475662,1
0.037745967507362366,1
0.05773850157856941,1
0.03800386190414429,1
0.036239974200725555,1
0.06298215687274933,1
0.02114245295524597,1
0.05512091517448425,1
0.052703022956848145,1
0.04174105077981949,1
0.05540318042039871,1
0.06775888800621033,1
0.0576121024787426,1
0.027059568092226982,1
0.04404955357313156,1
0.05467083677649498,1
0.02329532988369465,1
0.02495788037776947,1
0.03246698155999184,1
0.04183726757764816,1
0.06271646171808243,1
0.04136032611131668,1
0.05882413685321808,1
0.03773992508649826,1
0.049683861434459686,1
0.012367854826152325,1
0.06048449128866196,1
0.03227813169360161,1
0.022442907094955444,1
0.007329889573156834,1
